Equilibrium Type,OptionSetName,Specification,Signal Structure,Information Level,Party Signal Sigma,Court Signal Sigma,Costs Multiplier,Fee Shifting Multiplier,Fee Regime,Risk Aversion,CARA Alpha,Fee Shifting Rule,Relative Costs,Filing and Answering,Allow Abandon and Defaults,Probability Truly Liable,Noise to Produce Case Strength,Issue,Proportion of Costs at Beginning,Liability Signal Shaping,Damages Signal Shaping,Number of Signals,Number of Court Signals,Number of Offers,Quality Distribution,Quality-Truth Link,Integration Method,Quadrature Order,Detailed Signal Reporting,Signal Owner,Signal Index,Signal Probability,P Filing Probability,D Answering Probability Unconditional,D Answering Probability Conditional on Filing,Reaches Bargaining Probability,P Offer Mean,D Offer Mean,Offer-Overlap Acceptance Conditional on Reaching Bargaining,P Abandonment Probability Unconditional,P Abandonment Probability Conditional on Reaching Bargaining,D Default Probability Unconditional,D Default Probability Conditional on Reaching Bargaining,Mutual Give-Up Probability Before 50/50 Allocation,Settlement Probability Unconditional,Settlement Probability Conditional on Reaching Bargaining,Trial Probability Unconditional,Trial Probability Conditional on Reaching Bargaining,P Trial Win Probability Unconditional,P Trial Loss Probability Unconditional,P Offer 1 Action 1,D Offer 1 Action 1,P Offer 1 Action 2,D Offer 1 Action 2,P Offer 1 Action 3,D Offer 1 Action 3,P Offer 1 Action 4,D Offer 1 Action 4,P Offer 1 Action 5,D Offer 1 Action 5,P Offer 1 Action 6,D Offer 1 Action 6,P Offer 1 Action 7,D Offer 1 Action 7,P Offer 1 Action 8,D Offer 1 Action 8,P Offer 1 Action 9,D Offer 1 Action 9,P Offer 1 Action 10,D Offer 1 Action 10
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,6,0.1076,1,1,1,1,0.94999999999999996,0.48895499999999997,0.42748,0,0,0.0244964,0.0244964,0,0.42748,0.42748,0.548024,0.548024,0.233542,0.31448199999999998,0,0.43696299999999999,0,0,0,0,0,0,0,0.13555700000000001,0,0,0,0,0,0,0,0,1,0.42748000000000003
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,7,0.1081,1,1,1,1,0.94999999999999996,0.60910900000000001,0.56294,0,0,0.0237015,0.0237015,0,0.56294,0.56294,0.413358,0.413358,0.22217100000000001,0.191188,0,0.30590200000000001,0,0,0,0,0,0,0,0.131158,0,0,0,0,0,0,0,0,1,0.56294
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,8,0.1062,1,1,1,1,0.94999999999999996,0.70751500000000001,0.67852,0,0,0.0211641,0.0211641,0,0.67852,0.67852,0.300316,0.300316,0.19331899999999999,0.10699699999999999,0,0.20436299999999999,0,0,0,0,0,0,0,0.117117,0,0,0,0,0,0,0,0,1,0.67852000000000001
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.25__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.25,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,9,0.097699999999999995,1,1,1,1,0.94999999999999996,0.77802300000000002,0.76439,0,0,0.0181035,0.0181035,0,0.76439,0.76439,0.217506,0.217506,0.160191,0.0573153,0,0.13542999999999999,0,0,0,0,0,0,0,0.10018000000000001,0,0,0,0,0,0,0,0,1,0.76439000000000001
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,1,0.080500000000000002,1,1,1,1,0.21081800000000001,0.14999999999999999,0.913116,0,0,0,0,0,0.913116,0.913116,0.086884,0.086884,0.020347799999999999,0.066535700000000003,0,0,0.91311600000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0.086883500000000002,0,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,10,0.080399999999999999,1,1,1,1,0.78917199999999998,0.84999999999999998,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.086897100000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913103,1,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,2,0.097699999999999995,1,1,1,1,0.24031,0.14999999999999999,0.870985,0,0,0,0,0,0.870985,0.870985,0.129015,0.129015,0.040799700000000001,0.088214899999999999,0,0,0.87098500000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12901499999999999,0,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,3,0.1062,1,1,1,1,0.28780499999999998,0.14999999999999999,0.803136,0,0,0,0,0,0.803136,0.803136,0.196864,0.196864,0.081119999999999998,0.115744,0,0,0.80313599999999996,1,0,0,0,0,0,0,0,0,0,0,0,0,0.19686400000000001,0,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,4,0.1081,1,1,1,1,0.35824499999999998,0.14999999999999999,0.702507,0,0,0,0,0,0.702507,0.702507,0.297493,0.297493,0.153423,0.14407,0,0,0.70250699999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.29749300000000001,0,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,5,0.1076,1,1,1,1,0.44980599999999998,0.14999999999999999,0.571706,0,0,0,0,0,0.571706,0.571706,0.428294,0.428294,0.26531700000000003,0.16297800000000001,0,0,0.57170600000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42829400000000001,0,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,6,0.1076,1,1,1,1,0.55018500000000004,0.84999999999999998,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.42830699999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57169300000000001,1,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,7,0.1081,1,1,1,1,0.64174699999999996,0.84999999999999998,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.29750399999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70249600000000001,1,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,8,0.1062,1,1,1,1,0.71218899999999996,0.84999999999999998,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.19687299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80312700000000004,1,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,9,0.097699999999999995,1,1,1,1,0.75968500000000005,0.84999999999999998,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.129022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87097800000000003,1,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,1,0.080399999999999999,1,1,1,1,0.14999999999999999,0.210816,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.91312000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086879999999999999,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,10,0.080399999999999999,1,1,1,1,0.84999999999999998,0.78919099999999998,0.91313,0,0,0,0,0,0.91313,0.91313,0.08687,0.08687,0.0665269,0.020343099999999999,0,0,0,0.086870000000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0.91313,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,2,0.097699999999999995,1,1,1,1,0.14999999999999999,0.240314,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.87097999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12902,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,3,0.1062,1,1,1,1,0.14999999999999999,0.28780899999999998,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.80313000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19686999999999999,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,4,0.1081,1,1,1,1,0.14999999999999999,0.35825000000000001,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.70250000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29749999999999999,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,5,0.1076,1,1,1,1,0.14999999999999999,0.44980999999999999,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.57169999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42830000000000001,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,6,0.1076,1,1,1,1,0.84999999999999998,0.55019700000000005,0.57171,0,0,0,0,0,0.57171,0.57171,0.42829,0.42829,0.16297500000000001,0.26531500000000002,0,0,0,0.42829,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57171000000000005,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,7,0.1081,1,1,1,1,0.84999999999999998,0.64174299999999995,0.70249,0,0,0,0,0,0.70249,0.70249,0.29751,0.29751,0.14407700000000001,0.15343300000000001,0,0,0,0.29751,0,0,0,0,0,0,0,0,0,0,0,0,1,0.70248999999999995,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,8,0.1062,1,1,1,1,0.84999999999999998,0.71219100000000002,0.80313,0,0,0,0,0,0.80313,0.80313,0.19687,0.19687,0.115746,0.081124299999999996,0,0,0,0.19686999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0.80313000000000001,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-American,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,0,American,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,9,0.097699999999999995,1,1,1,1,0.84999999999999998,0.75968599999999997,0.87098,0,0,0,0,0,0.87098,0.87098,0.12902,0.12902,0.088217900000000002,0.040802100000000001,0,0,0,0.12902,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87097999999999998,0,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,1,0.080500000000000002,1,1,1,1,0.22264,0.050000000000000003,0.677004,0.236113,0.236113,0,0,0,0.677004,0.677004,0.086884,0.086884,0.020347799999999999,0.066535700000000003,0.67700400000000005,1,0,0,0,0,0,0,0.23611299999999999,0,0,0,0,0,0,0,0,0,0.086883500000000002,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,10,0.080399999999999999,1,1,1,1,0.90044500000000005,0.94999999999999996,1,0,0,0,0,0,1,1,0,0,0,0,0.0152666,0,0,0,0,0,0,0,0.0716305,0,0,0,0,0,0,0,0,0,0.913103,1
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,2,0.097699999999999995,1,1,1,1,0.270399,0.050000000000000003,0.610271,0.260715,0.260715,0,0,0,0.610271,0.610271,0.129015,0.129015,0.040799700000000001,0.088214899999999999,0.61027100000000001,1,0,0,0,0,0,0,0.26071499999999997,0,0,0,0,0,0,0,0,0,0.12901499999999999,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,3,0.1062,1,1,1,1,0.34060600000000002,0.050000000000000003,0.519564,0.283571,0.283571,0,0,0,0.519564,0.519564,0.196864,0.196864,0.081119999999999998,0.115744,0.51956400000000003,1,0,0,0,0,0,0,0.28357100000000002,0,0,0,0,0,0,0,0,0,0.19686400000000001,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,4,0.1081,1,1,1,1,0.43569200000000002,0.050000000000000003,0.407636,0.294872,0.294872,0,0,0,0.407636,0.407636,0.297493,0.297493,0.153423,0.14407,0.407636,1,0,0,0,0,0,0,0.29487200000000002,0,0,0,0,0,0,0,0,0,0.29749300000000001,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,5,0.1076,1,1,1,1,0.54886100000000004,0.263044,0.439205,0.132501,0.132501,0.228113,0.228113,0,0.439205,0.439205,0.200181,0.200181,0.12400700000000001,0.076174400000000003,0.28821600000000003,0.467391,0,0,0,0,0,0,0.28349000000000002,0.532609,0,0,0,0,0,0,0,0,0.42829400000000001,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,6,0.1076,1,1,1,1,0.66305499999999995,0.45000000000000001,0.428307,0,0,0.571693,0.571693,0,0.428307,0.428307,0,0,0,0,0.181979,0,0,0,0,0,0,0,0.24632799999999999,1,0,0,0,0,0,0,0,0,0.57169300000000001,0
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,7,0.1081,1,1,1,1,0.75971999999999995,0.94999999999999996,1,0,0,0,0,0,1,1,0,0,0,0,0.10381899999999999,0,0,0,0,0,0,0,0.193684,0,0,0,0,0,0,0,0,0,0.70249600000000001,1
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,8,0.1062,1,1,1,1,0.82944700000000005,0.94999999999999996,1,0,0,0,0,0,1,1,0,0,0,0,0.055289999999999999,0,0,0,0,0,0,0,0.14158299999999999,0,0,0,0,0,0,0,0,0,0.80312700000000004,1
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Defendant,9,0.097699999999999995,1,1,1,1,0.87399099999999996,0.94999999999999996,1,0,0,0,0,0,1,1,0,0,0,0,0.028746399999999998,0,0,0,0,0,0,0,0.100275,0,0,0,0,0,0,0,0,0,0.87097800000000003,1
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,1,0.080399999999999999,1,1,1,1,0.050000000000000003,0.12314799999999999,1,0,0,0,0,0,1,1,0,0,0,0,1,0.86499300000000001,0,0,0,0,0,0,0,0.096716499999999997,0,0,0,0,0,0,0,0,0,0.038289999999999998
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,10,0.080399999999999999,1,1,1,1,0.94999999999999996,0.83698899999999998,0.82277,0,0,0.116239,0.116239,0,0.82277,0.82277,0.060991,0.060991,0.045476900000000001,0.015513600000000001,0,0.060990500000000003,0,0,0,0,0,0,0,0.116239,0,0,0,0,0,0,0,0,1,0.82277
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,2,0.097699999999999995,1,1,1,1,0.050000000000000003,0.156336,1,0,0,0,0,0,1,1,0,0,0,0,1,0.81420899999999996,0,0,0,0,0,0,0,0.121751,0,0,0,0,0,0,0,0,0,0.06404
Only Eq,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British,All litigation costs avoidable at bargaining plus moderate risk aversion,Continuous merits,1x,0.2000000000,0.2000000000,0.5,1,British,Moderately Risk Averse,2,English,1,Endogenous,true,0.5,N/A,Liability,0,Identity,Identity,10,2,10,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),Gauss-Legendre,64,true,Plaintiff,3,0.1062,1,1,1,1,0.050000000000000003,0.2102,1,0,0,0,0,0,1,1,0,0,0,0,1,0.73676200000000003,0,0,0,0,0,0,0,0.15342800000000001,0,0,0,0,0,0,0,0,0,0.10981
